CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,31,54,2,92.0,128.0,10
2,35,71,4,115.0,168.0,10
3,70,57,10,107.0,155.0,10
4,4,34,2,15.0,41.0,10
5,80,22,7,193.0,230.0,10
6,86,31,2,158.0,204.0,10
7,13,34,10,30.0,68.0,10
8,78,21,9,156.0,181.0,10
9,13,53,5,110.0,164.0,10
10,11,96,5,208.0,230.0,10
11,34,19,4,115.0,149.0,10
12,5,63,10,65.0,104.0,10
13,48,50,3,199.0,230.0,10
14,65,3,7,35.0,73.0,10
15,28,23,6,45.0,80.0,10
16,8,31,9,45.0,67.0,10
17,20,52,8,179.0,230.0,10
18,3,45,3,28.0,61.0,10
19,37,48,1,0.0,57.0,10
20,2,89,10,201.0,230.0,10
21,25,22,6,0.0,51.0,10
22,58,59,4,179.0,230.0,10
23,85,28,9,127.0,170.0,10
24,42,84,8,54.0,102.0,10
25,81,52,2,40.0,66.0,10
26,80,47,4,184.0,230.0,10
27,41,45,3,177.0,230.0,10
28,56,63,4,52.0,92.0,10
29,98,45,5,186.0,230.0,10
30,54,60,2,28.0,72.0,10
31,92,78,3,186.0,230.0,10
32,79,7,7,100.0,131.0,10
33,60,27,6,182.0,223.0,10
34,44,25,1,0.0,52.0,10
35,29,33,5,69.0,119.0,10
36,36,99,9,82.0,113.0,10
37,98,33,7,186.0,209.0,10
38,91,49,5,199.0,230.0,10
39,66,91,5,179.0,230.0,10
40,12,8,3,153.0,199.0,10
41,80,11,7,161.0,193.0,10
42,95,18,5,34.0,70.0,10
43,60,65,5,10.0,60.0,10
44,29,29,8,130.0,151.0,10
45,90,90,9,158.0,179.0,10
46,23,38,7,64.0,107.0,10
47,22,75,8,209.0,230.0,10
48,32,87,8,131.0,189.0,10
49,62,76,2,178.0,200.0,10
50,59,29,10,79.0,132.0,10
51,19,98,4,201.0,227.0,10
52,26,71,7,144.0,178.0,10
53,21,43,10,133.0,193.0,10
54,95,64,8,60.0,117.0,10
55,93,15,6,112.0,164.0,10
56,84,18,9,104.0,162.0,10
57,69,86,5,127.0,182.0,10
58,25,77,7,130.0,182.0,10
59,20,15,7,20.0,53.0,10
60,14,54,10,80.0,127.0,10
61,56,11,9,176.0,228.0,10
62,28,31,2,103.0,151.0,10
63,76,83,2,178.0,230.0,10
64,72,22,5,81.0,141.0,10
65,5,64,4,45.0,84.0,10
66,30,99,5,47.0,99.0,10
67,15,53,5,114.0,138.0,10
68,63,96,9,176.0,230.0,10
69,80,11,7,28.0,87.0,10
70,81,30,5,145.0,183.0,10
71,37,45,10,0.0,54.0,10
72,46,50,3,72.0,122.0,10
73,10,60,7,45.0,74.0,10
74,100,84,5,173.0,205.0,10
75,90,78,1,195.0,230.0,10
76,80,83,2,187.0,230.0,10
77,86,59,2,71.0,98.0,10
78,18,0,5,75.0,116.0,10
79,40,92,7,50.0,108.0,10
80,56,9,7,174.0,195.0,10
81,9,76,8,188.0,230.0,10
82,5,52,6,156.0,204.0,10
83,58,11,4,55.0,83.0,10
84,79,11,9,89.0,142.0,10
85,79,73,10,35.0,61.0,10
86,2,52,3,22.0,64.0,10
87,79,66,5,138.0,170.0,10
88,6,38,6,102.0,143.0,10
89,66,82,1,152.0,192.0,10
90,72,48,5,18.0,60.0,10
91,31,4,2,87.0,135.0,10
92,47,20,5,147.0,184.0,10
93,61,21,10,138.0,181.0,10
94,48,90,1,178.0,230.0,10
95,89,7,4,56.0,88.0,10
96,60,60,2,100.0,125.0,10
97,20,29,9,97.0,145.0,10
98,100,36,8,191.0,230.0,10
99,83,80,2,61.0,88.0,10
100,7,65,4,37.0,64.0,10
