CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,36,63,8,189.0,214.0,10
2,6,65,7,187.0,230.0,10
3,58,79,8,165.0,195.0,10
4,61,21,8,161.0,196.0,10
5,75,97,2,205.0,230.0,10
6,40,16,7,24.0,72.0,10
7,22,61,8,113.0,152.0,10
8,19,25,9,113.0,159.0,10
9,62,13,9,11.0,62.0,10
10,5,3,3,188.0,212.0,10
11,59,5,2,144.0,198.0,10
12,44,57,10,181.0,230.0,10
13,46,62,5,0.0,58.0,10
14,62,41,2,131.0,162.0,10
15,79,84,4,179.0,230.0,10
16,47,0,7,63.0,97.0,10
17,61,80,1,71.0,114.0,10
18,99,90,1,57.0,98.0,10
19,60,52,5,205.0,230.0,10
20,8,34,8,4.0,41.0,10
21,58,17,4,57.0,116.0,10
22,14,43,6,67.0,122.0,10
23,52,86,8,66.0,122.0,10
24,26,90,9,32.0,81.0,10
25,17,28,5,49.0,69.0,10
26,92,36,10,31.0,71.0,10
27,91,95,3,201.0,221.0,10
28,43,41,6,189.0,230.0,10
29,26,73,5,85.0,105.0,10
30,50,74,5,40.0,79.0,10
31,7,41,4,117.0,166.0,10
32,99,3,8,69.0,119.0,10
33,7,1,10,198.0,220.0,10
34,40,8,4,34.0,54.0,10
35,90,6,5,198.0,230.0,10
36,11,70,4,198.0,230.0,10
37,64,76,4,182.0,230.0,10
38,22,83,10,89.0,145.0,10
39,79,68,8,201.0,230.0,10
40,9,9,8,160.0,206.0,10
41,2,57,1,31.0,85.0,10
42,13,15,6,144.0,171.0,10
43,23,44,10,1.0,29.0,10
44,77,91,8,181.0,230.0,10
45,54,12,7,169.0,199.0,10
46,100,2,8,59.0,99.0,10
47,86,12,1,81.0,139.0,10
48,5,7,8,172.0,194.0,10
49,49,53,10,173.0,230.0,10
50,82,100,10,192.0,230.0,10
51,80,56,1,173.0,220.0,10
52,24,64,6,24.0,59.0,10
53,33,86,3,170.0,230.0,10
54,21,55,4,194.0,230.0,10
55,6,47,8,62.0,122.0,10
56,77,90,5,172.0,230.0,10
57,54,16,2,2.0,49.0,10
58,6,19,9,80.0,124.0,10
59,89,73,10,208.0,230.0,10
60,54,66,4,200.0,230.0,10
61,75,49,5,163.0,192.0,10
62,39,69,3,162.0,196.0,10
63,14,39,8,3.0,55.0,10
64,8,87,5,148.0,178.0,10
65,55,81,8,165.0,193.0,10
66,59,60,10,129.0,176.0,10
67,16,65,1,175.0,230.0,10
68,62,38,3,131.0,158.0,10
69,44,51,2,107.0,159.0,10
70,21,83,7,122.0,145.0,10
71,65,85,3,44.0,95.0,10
72,35,36,8,179.0,230.0,10
73,59,37,6,112.0,135.0,10
74,5,98,8,67.0,112.0,10
75,17,5,8,209.0,230.0,10
76,23,81,3,82.0,129.0,10
77,49,24,8,55.0,90.0,10
78,56,70,10,11.0,57.0,10
79,95,26,2,125.0,179.0,10
80,64,31,7,177.0,225.0,10
81,100,37,1,53.0,78.0,10
82,41,22,1,78.0,137.0,10
83,47,10,8,113.0,157.0,10
84,97,21,6,123.0,174.0,10
85,61,74,3,184.0,230.0,10
86,38,50,9,127.0,161.0,10
87,58,18,2,86.0,115.0,10
88,54,89,5,59.0,111.0,10
89,32,62,6,0.0,57.0,10
90,48,75,9,85.0,124.0,10
91,94,6,3,88.0,111.0,10
92,38,10,4,7.0,61.0,10
93,3,58,3,25.0,60.0,10
94,1,44,10,111.0,146.0,10
95,6,87,4,167.0,202.0,10
96,96,30,3,206.0,230.0,10
97,5,17,8,73.0,117.0,10
98,32,72,9,177.0,230.0,10
99,84,7,4,135.0,162.0,10
100,22,33,5,43.0,68.0,10
