CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,22,4,8,95.0,118.0,10
2,94,11,7,61.0,81.0,10
3,50,98,8,175.0,196.0,10
4,30,76,4,54.0,100.0,10
5,39,59,6,177.0,230.0,10
6,35,33,6,130.0,167.0,10
7,57,20,3,109.0,129.0,10
8,70,26,7,195.0,226.0,10
9,17,69,6,161.0,221.0,10
10,23,85,8,67.0,90.0,10
11,31,32,8,95.0,129.0,10
12,41,57,9,95.0,141.0,10
13,81,6,1,123.0,167.0,10
14,58,45,3,7.0,45.0,10
15,99,51,7,109.0,168.0,10
16,35,79,2,31.0,55.0,10
17,99,81,3,150.0,203.0,10
18,1,94,6,187.0,230.0,10
19,10,56,9,146.0,170.0,10
20,82,36,9,181.0,230.0,10
21,57,64,1,14.0,54.0,10
22,84,38,5,26.0,65.0,10
23,31,18,4,112.0,140.0,10
24,73,87,3,43.0,98.0,10
25,25,82,1,105.0,132.0,10
26,19,31,2,2.0,40.0,10
27,73,73,6,177.0,230.0,10
28,52,7,4,58.0,95.0,10
29,13,11,8,26.0,71.0,10
30,54,95,7,41.0,97.0,10
31,54,1,4,37.0,93.0,10
32,76,22,10,161.0,214.0,10
33,15,43,9,6.0,30.0,10
34,26,54,8,124.0,164.0,10
35,86,99,9,178.0,225.0,10
36,55,54,10,193.0,230.0,10
37,79,13,4,154.0,187.0,10
38,61,52,2,61.0,114.0,10
39,90,97,7,67.0,92.0,10
40,72,51,1,155.0,214.0,10
41,23,29,10,52.0,88.0,10
42,32,81,3,41.0,82.0,10
43,49,45,4,95.0,146.0,10
44,25,80,1,28.0,69.0,10
45,42,46,6,140.0,180.0,10
46,14,16,2,13.0,37.0,10
47,61,88,10,196.0,230.0,10
48,40,54,1,107.0,134.0,10
49,41,85,8,173.0,230.0,10
50,3,49,5,191.0,230.0,10
51,10,62,1,63.0,100.0,10
52,76,54,3,41.0,62.0,10
53,59,26,2,94.0,144.0,10
54,91,58,8,151.0,172.0,10
55,47,55,5,167.0,193.0,10
56,90,38,9,200.0,230.0,10
57,97,43,2,38.0,89.0,10
58,30,35,6,69.0,118.0,10
59,83,78,6,193.0,221.0,10
60,18,46,7,200.0,230.0,10
61,97,48,9,83.0,137.0,10
62,31,32,8,107.0,143.0,10
63,38,19,9,0.0,27.0,10
64,81,90,2,169.0,197.0,10
65,47,60,6,197.0,230.0,10
66,28,78,1,77.0,130.0,10
67,21,92,5,80.0,126.0,10
68,71,78,7,128.0,179.0,10
69,8,28,10,26.0,66.0,10
70,15,66,2,22.0,79.0,10
71,91,25,8,210.0,230.0,10
72,75,35,4,190.0,230.0,10
73,19,25,2,74.0,97.0,10
74,5,69,10,49.0,103.0,10
75,32,74,8,49.0,95.0,10
76,79,96,3,76.0,111.0,10
77,65,74,3,178.0,230.0,10
78,94,15,7,139.0,174.0,10
79,2,59,8,169.0,219.0,10
80,5,58,1,157.0,196.0,10
81,29,45,6,0.0,58.0,10
82,26,43,10,116.0,158.0,10
83,47,13,10,12.0,46.0,10
84,81,33,4,195.0,230.0,10
85,8,44,9,8.0,68.0,10
86,86,42,1,79.0,102.0,10
87,22,93,2,56.0,77.0,10
88,47,90,8,187.0,226.0,10
89,18,28,9,25.0,75.0,10
90,5,41,4,39.0,67.0,10
91,19,17,4,56.0,87.0,10
92,42,64,2,110.0,165.0,10
93,70,52,7,59.0,93.0,10
94,52,86,6,180.0,230.0,10
95,63,68,8,122.0,163.0,10
96,61,32,10,173.0,230.0,10
97,29,78,8,75.0,112.0,10
98,51,16,10,73.0,107.0,10
99,15,8,9,50.0,94.0,10
100,15,56,4,78.0,111.0,10
