CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,960.0,0
1,19.05,8.53,1,369.64,729.64,10
2,78.62,79.24,50,331.39,691.39,10
3,55.92,52.05,13,16.05,132.67,10
4,23.12,81.82,44,604.29,923.98,10
5,94.23,76.21,34,72.76,552.76,10
6,1.52,35.22,37,41.22,268.13,10
7,9.08,74.55,11,556.87,796.87,10
8,60.94,98.27,3,52.62,469.55,10
9,84.98,31.92,28,565.48,685.48,10
10,22.2,83.0,42,37.49,134.7,10
11,14.77,16.18,8,42.19,214.11,10
12,22.73,10.01,28,267.07,387.07,10
13,61.36,82.53,11,38.92,346.88,10
14,85.59,81.82,25,57.43,537.43,10
15,3.58,96.43,46,239.37,719.37,10
16,98.19,3.26,37,434.4,885.36,10
17,79.99,5.18,4,141.46,261.46,10
18,83.36,43.03,45,490.38,850.38,10
19,25.05,92.69,16,631.45,751.45,10
20,65.93,6.37,40,634.01,909.25,10
21,63.44,22.75,47,833.05,924.06,10
22,19.49,17.98,8,38.03,473.46,10
23,37.05,4.51,20,434.21,794.21,10
24,93.39,34.22,39,216.77,576.77,10
25,18.75,27.65,39,30.84,419.08,10
26,92.4,9.95,17,229.03,469.03,10
27,31.66,24.64,43,331.85,691.85,10
28,30.9,84.79,32,589.95,924.04,10
29,67.62,5.43,28,203.44,323.44,10
30,50.25,41.18,13,13.52,262.24,10
31,44.64,17.77,44,32.56,294.27,10
32,42.33,42.97,14,7.41,175.69,10
33,38.75,20.48,22,29.55,294.16,10
34,88.84,67.33,45,166.99,526.99,10
35,80.02,32.14,34,149.2,269.2,10
36,50.02,77.7,22,179.6,659.6,10
37,87.03,55.94,49,399.88,519.88,10
38,38.82,3.89,17,154.64,394.64,10
39,40.7,42.74,18,360.08,600.08,10
40,17.1,53.09,4,646.12,886.12,10
41,85.81,99.43,17,614.4,892.61,10
42,21.99,6.04,37,682.66,912.49,10
43,72.76,42.56,13,287.37,527.37,10
44,96.27,69.48,2,655.23,775.23,10
45,38.65,52.84,14,3.14,162.93,10
46,0.58,21.15,2,819.57,911.15,10
47,24.93,73.29,10,498.05,932.26,10
48,28.77,93.5,24,44.93,424.58,10
49,0.65,24.12,4,196.63,316.63,10
50,67.48,36.5,37,587.9,707.9,10
51,57.96,11.23,50,132.11,252.11,10
52,90.91,52.03,23,376.17,856.17,10
53,53.94,19.81,6,418.58,658.58,10
54,83.06,46.55,14,43.2,264.73,10
55,14.96,9.02,32,86.84,326.84,10
56,16.99,48.29,46,622.82,742.82,10
57,78.94,80.28,39,443.68,803.68,10
58,47.43,12.48,14,38.25,370.58,10
59,59.26,54.88,6,21.75,381.75,10
60,55.82,75.94,12,393.19,753.19,10
61,54.45,45.55,4,305.31,425.31,10
62,30.31,9.85,38,225.76,345.76,10
63,24.01,11.25,48,41.92,358.41,10
64,81.14,53.04,32,642.13,918.75,10
65,86.73,49.65,30,223.84,343.84,10
66,83.67,52.71,9,686.92,916.25,10
67,81.46,15.53,41,520.39,880.39,10
68,20.48,15.61,33,666.19,906.19,10
69,50.58,75.5,12,438.93,558.93,10
70,66.09,51.53,46,511.64,631.64,10
71,88.07,79.39,46,255.68,735.68,10
72,63.92,79.24,34,199.72,319.72,10
73,81.43,86.84,18,419.2,539.2,10
74,84.08,81.61,39,54.24,417.82,10
75,19.87,54.28,3,604.42,724.42,10
76,84.14,51.22,36,465.6,705.6,10
77,20.9,53.37,21,512.61,752.61,10
78,95.42,44.29,23,548.19,668.19,10
79,17.8,12.6,13,43.49,279.1,10
80,59.14,9.35,8,521.08,915.07,10
81,25.93,43.8,4,412.94,532.94,10
82,85.17,9.3,22,66.52,306.52,10
83,86.04,84.93,5,599.47,902.21,10
84,80.94,16.06,26,53.18,121.01,10
85,52.8,87.67,10,671.36,920.21,10
86,84.63,85.92,44,276.87,756.87,10
87,26.48,16.05,46,214.83,454.83,10
88,56.54,80.8,45,34.96,338.08,10
89,90.36,57.46,1,254.69,734.69,10
90,15.84,82.0,32,591.84,711.84,10
91,56.6,89.43,2,393.46,873.46,10
92,51.19,88.73,31,311.44,671.44,10
93,91.23,80.66,45,59.7,333.72,10
94,30.78,89.27,49,566.19,806.19,10
95,26.11,11.14,45,274.13,394.13,10
96,60.66,50.27,41,667.72,907.72,10
97,22.23,11.37,9,87.53,567.53,10
98,56.37,16.37,50,724.95,922.6,10
99,33.76,11.44,25,181.49,421.49,10
100,53.77,50.97,24,697.93,946.2,10
