CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,35,0,4,156.0,187.0,10
2,42,43,10,158.0,205.0,10
3,57,74,1,182.0,230.0,10
4,65,35,6,194.0,230.0,10
5,45,29,2,123.0,171.0,10
6,19,82,2,114.0,136.0,10
7,64,98,6,196.0,230.0,10
8,41,100,7,131.0,175.0,10
9,93,36,9,41.0,72.0,10
10,46,98,6,89.0,124.0,10
11,69,12,10,81.0,115.0,10
12,99,94,4,184.0,230.0,10
13,14,100,3,44.0,99.0,10
14,26,35,7,199.0,220.0,10
15,58,73,5,184.0,230.0,10
16,15,97,7,40.0,94.0,10
17,92,90,7,186.0,230.0,10
18,54,76,8,125.0,162.0,10
19,41,48,1,156.0,176.0,10
20,56,33,3,209.0,230.0,10
21,69,73,1,109.0,169.0,10
22,31,2,3,136.0,172.0,10
23,60,80,10,26.0,67.0,10
24,16,93,2,83.0,125.0,10
25,59,52,7,200.0,230.0,10
26,7,23,5,77.0,108.0,10
27,9,34,4,29.0,58.0,10
28,23,85,4,199.0,230.0,10
29,33,56,6,196.0,230.0,10
30,56,90,9,183.0,230.0,10
31,83,2,8,75.0,103.0,10
32,58,53,1,206.0,230.0,10
33,36,11,7,164.0,208.0,10
34,47,60,6,95.0,125.0,10
35,78,81,1,34.0,81.0,10
36,95,62,10,142.0,170.0,10
37,48,3,5,203.0,230.0,10
38,64,3,5,208.0,230.0,10
39,26,42,2,60.0,81.0,10
40,90,81,10,186.0,230.0,10
41,29,26,8,81.0,125.0,10
42,8,95,4,116.0,172.0,10
43,71,82,2,207.0,230.0,10
44,48,99,9,70.0,106.0,10
45,59,27,7,120.0,156.0,10
46,59,50,4,183.0,217.0,10
47,26,87,10,178.0,230.0,10
48,98,78,8,201.0,230.0,10
49,32,76,8,180.0,205.0,10
50,12,50,3,91.0,149.0,10
51,55,57,2,89.0,142.0,10
52,3,7,7,16.0,70.0,10
53,49,63,6,73.0,113.0,10
54,95,96,3,205.0,230.0,10
55,75,17,5,20.0,61.0,10
56,30,41,10,178.0,230.0,10
57,51,40,3,58.0,99.0,10
58,14,42,3,145.0,205.0,10
59,1,55,7,105.0,155.0,10
60,29,98,9,181.0,230.0,10
61,1,51,4,145.0,176.0,10
62,65,38,7,98.0,131.0,10
63,53,31,2,204.0,230.0,10
64,10,57,4,15.0,44.0,10
65,50,14,5,199.0,230.0,10
66,54,71,8,67.0,91.0,10
67,42,81,1,112.0,144.0,10
68,49,21,2,0.0,50.0,10
69,24,51,7,189.0,217.0,10
70,17,24,4,91.0,148.0,10
71,91,10,9,37.0,88.0,10
72,26,44,1,196.0,230.0,10
73,64,82,9,198.0,230.0,10
74,74,43,9,34.0,63.0,10
75,77,39,5,59.0,94.0,10
76,53,26,10,174.0,230.0,10
77,95,45,8,134.0,191.0,10
78,5,34,3,11.0,38.0,10
79,14,63,6,174.0,230.0,10
80,56,64,7,193.0,230.0,10
81,80,42,3,109.0,142.0,10
82,91,21,2,148.0,187.0,10
83,85,8,1,178.0,222.0,10
84,85,9,4,192.0,222.0,10
85,64,10,3,47.0,70.0,10
86,8,12,4,20.0,56.0,10
87,14,26,9,62.0,112.0,10
88,15,35,5,201.0,225.0,10
89,10,12,3,37.0,97.0,10
90,94,12,9,62.0,114.0,10
91,29,8,4,116.0,169.0,10
92,2,31,6,39.0,96.0,10
93,78,42,7,137.0,157.0,10
94,53,95,3,55.0,109.0,10
95,47,68,5,20.0,54.0,10
96,41,0,4,173.0,230.0,10
97,97,57,6,110.0,151.0,10
98,12,92,2,121.0,142.0,10
99,30,90,9,186.0,230.0,10
100,8,55,3,71.0,106.0,10
